ID,P,PET,Q,Qb
11162500,962.571217000456,1255.61224706715,322.557942316722,109.63918666772
11176400,542.900253690056,1183.20126979962,96.8870041889533,22.4156309784345
11180500,538.868712995665,984.022448475304,105.160083047231,26.1317990254145
11180960,595.813545711437,1039.25624975417,176.511898439595,47.5606108975723
11224500,463.205536727028,1251.52700979995,23.3482413910609,6.75874552837664
11253310,413.842137631083,1086.05149172956,23.5104864540079,8.33073030831367
11274500,436.109451139511,1003.04986701612,48.5278147089296,9.33399655813011
11274630,454.140066972215,999.155985869945,37.8228589851751,12.5511274706761
11284400,1019.96226670988,1269.34920910947,202.08261100443,41.0507548878227
11299600,729.556164544502,1273.20292493488,212.523860264728,41.0523090322657
11381500,1295.53410857168,1257.72203451434,809.842383255313,511.198023397248
11383500,1317.51937690287,1358.9886687199,548.565199042423,314.141682503626
11468500,1315.66218669913,992.542761459248,651.730216699127,198.543446148929
11475560,1920.43413517445,1113.61575924555,1300.241706637,478.788273338478
11481200,1611.40390960129,861.99620842231,1121.51888571317,378.338466716178
12013500,2513.47845311298,767.767737221757,1715.67682538913,685.355211110323
12020000,2694.28497876134,995.384979752788,1783.89427532259,663.873148102113
12025000,1695.09827200588,760.913526871684,1156.05081157448,512.032493313334
12073500,1468.81889206119,1037.58987913099,576.596233037193,352.851097799539
12095000,1672.86444479305,903.243525118222,984.945683725988,517.054403330218
12117000,2411.00386532402,723.030315554189,1876.88959909341,1198.54982788334
12145500,2099.77672703795,775.496847363609,1440.10912404972,592.760731272393
14141500,2701.82855487448,781.605396652665,2134.41400502392,976.750923705239
14154500,1714.09947659392,821.619724344688,948.660458148405,366.24140664912
14166500,1796.96875755194,1115.36690717034,857.165817392752,400.53279159011
14185000,2133.47155756929,806.120856534019,1615.31976637847,722.713963703233
14187000,2003.03568444494,807.696830381671,1302.2188537667,538.502034044906
14222500,2684.53243913024,780.777877721574,1965.03324199348,896.248084570573
14301000,2121.64344759406,1026.55002911587,1345.36843069235,553.520676048951
14306340,2302.81745858597,889.103837818568,1535.69656710484,565.118966297673
14306500,2271.68214199314,1077.62391171614,1434.10021731233,647.30219918868
14308990,1339.29964640775,1117.05020078769,449.771048225915,213.751932796452
14309500,1780.52107813595,1126.44815437276,944.458101157596,330.118119391955
14316700,1691.35022119239,829.567244329325,1099.54260342165,437.88243300897
14325000,2316.86617525298,879.806444567503,1576.32782044412,567.999800421971
14362250,1022.12373945093,1208.65689839258,109.798220755315,50.4238390389532
33018,685.082546145093,550.078096013702,248.779222686372,124.749227872234
33019,638.514979630456,567.876310891567,190.289635463802,133.210475568803
33029,649.178137749125,565.497160296097,162.311867871638,120.065968140499
36010,602.591205953562,565.154855336484,154.383385403065,35.4368751448479
36009,617.278968538949,569.32487854482,160.555668991165,48.8626004076973
34011,709.39947254906,568.896771127646,170.403029728116,128.58926397267
37005,583.722876516872,560.502320025502,141.273500439224,68.0668533036373
36003,582.113469488618,562.163152303069,129.261699222413,75.8216710471932
30015,686.891764265646,560.69914759933,179.65295684962,136.216342156526
29003,714.189517535378,558.460923482182,259.019087471414,206.959552518902
32003,636.453969950497,554.225957958309,184.716117693702,80.7712675662352
30004,704.395483851633,555.949681307589,257.765464357361,156.757591057444
30012,645.243208992083,552.952966681235,210.062341500797,87.7782511787325
29009,622.044538230494,557.437573520531,163.919442940846,76.5236344927387
28046,1095.1069557524,539.237073986511,733.549035115918,523.34383270391
28072,668.287417146199,553.634712014594,208.317328336788,136.398488717816
55014,1042.03617107117,537.028964763923,612.832781241345,351.82075720465
54036,718.585615756086,538.338509294692,234.432094186372,120.419792014477
54018,774.929800970635,538.069284818426,305.859826619912,142.545934027579
54034,736.256332498853,552.787476081244,289.85009213152,107.74486740509
54008,864.299810944599,537.586247967967,405.443521122492,202.280452014284
27071,857.328297230586,522.859592358453,476.208572484588,211.131227772326
27084,1088.28537458694,537.868022163269,639.938001370412,210.269119914029
27035,1159.8365966205,522.970640413046,731.659249303976,254.005586432275
27042,934.182552817101,530.391813972172,560.708750708841,316.601131532179
74001,2300.21427461893,505.977355649137,1871.10625741587,523.800409841583
75017,1150.93747760109,514.905550561801,781.237822906878,353.148845032184
68005,723.5816419876,547.747893806174,238.450691412639,118.00656202744
24004,921.442024472753,521.643187065353,517.099390764558,221.025023322415
23004,1160.6243017917,498.518034936969,777.237384590153,252.498716406522
22001,878.013684143103,518.149228480653,482.705885649574,200.787830491202
25006,1125.38910922632,514.375292706588,844.220910586526,180.872246038686
40011,771.009540608728,537.211384980556,293.242842902399,191.314951371113
40005,701.378147853291,534.095245523684,227.222798249467,51.6472859735312
46003,1868.20277609795,558.552745178677,1449.79992910366,689.002841791054
46005,2224.50496767387,562.560061882586,1861.53081038261,764.494454965718
45005,1006.32780369499,561.101164912767,501.908273485924,254.959593905506
49004,1051.02736193605,566.931123786017,555.483251015718,322.99440524587
47009,1336.05540113349,582.857526603668,825.749380627976,425.441994101573
50002,1222.21165006233,563.883151511825,745.452368133358,263.517138472683
48003,1253.92475820293,571.391388359041,744.681207393079,444.547704186321
48004,1479.63911368544,571.137569171121,1056.98290278143,663.893997175079
52016,968.579944195143,566.403099212974,432.86222244093,279.521859814546
53006,828.358845896745,552.87395323891,369.751242494286,130.497630657394
53008,833.670051269344,556.83860615625,355.166551721145,178.574964038857
52010,894.867180408973,554.532911414288,449.628843593497,199.409663813509
43014,802.26929711914,548.435524342553,306.046497702343,252.547312215963
53009,1029.07380634562,552.423529418772,569.47644143595,317.061485574814
57004,1842.0400240589,532.683044677243,1288.14968200624,482.893618369738
55026,1674.42266383215,528.016215104837,1251.84592999183,439.306157720554
55016,1106.15033647633,529.828245778995,708.192346347329,248.182386450794
56013,1339.69564391455,543.76994138944,991.824788481788,414.1269904769
54025,1274.34798361759,519.149747620237,842.122344653904,299.564856661401
60003,1469.23276495445,566.851887533926,1103.71296452633,543.77746226914
60012,1574.21567213237,541.318755552902,1037.40493006428,325.818478259123
60002,1598.27620939952,544.594911463024,1233.47757084752,473.027425613673
62001,1401.35342101912,542.115441684156,1032.06358576016,485.423689827337
66004,888.125986910774,542.790734747077,372.877988113672,273.146019481821
102001,1094.66030874465,571.364824258259,585.833098413138,236.248147493383
67010,2078.43726867862,527.151474107098,1669.06129396839,425.964970598983
64001,1880.35654594843,520.805460184734,1565.85867996324,558.26035140866
65005,1492.35759998468,568.092334058735,1061.56683446095,525.439827538783
72014,1253.40688954248,518.21094109986,766.263966599202,255.572765445373
73015,1153.06025135328,542.254812810071,423.770534541657,145.225307922546
72005,1705.95410246346,508.168900426593,1453.49561458699,446.791109569424
73011,1651.87623323762,511.172773230689,1212.62913229493,423.566001251648
71001,1363.69099102518,520.673063784208,914.140409094926,296.243544487756
73005,1778.13809595007,510.537084417841,1409.86628849978,533.933990947461
71004,1240.17913185041,520.514012163253,865.419686700634,347.037981340901
38026,615.192260573059,564.017823003634,164.354762691851,64.1640286347261
42003,897.835864379349,552.825317587601,343.695715937546,111.437790023149
42008,924.277294248041,541.025129338999,281.843434633495,240.159452696793
42016,881.79474548184,546.218379374516,584.009138179097,528.990409356409
42010,857.837016513713,539.976182166644,480.11250287206,424.741752022259
41025,851.710617171907,543.390860649145,414.4247940281,88.5052361373994
41022,898.48418872289,541.576535008716,374.566849579838,122.04485236689
41027,942.200124653709,544.88825726776,452.288819486588,251.871221432108
39020,853.938504012877,551.014471110386,414.48183596245,326.646131510907
39034,720.326268935836,549.915447633386,283.625298732223,177.776318977888
39017,636.933870205492,541.375799190203,166.20182477727,26.1341469289177
39065,709.459437745564,545.248563526272,109.81968208698,95.4496969598578
39028,823.388851893259,547.19897711483,221.93323187475,183.998185057564
39019,750.980098601413,548.858912100101,238.563127590795,207.05393656553
39025,815.66924151507,541.430635959912,284.854363408003,138.363661366796
53017,850.367713899444,556.39616627411,372.306205677259,150.061616723678
44006,1118.54746791431,568.830405378801,495.911374377944,381.428384179552
55029,995.56980262067,536.852353619445,533.806888229742,250.49526350542
26003,715.798570069326,546.073030798383,366.592392587089,303.328800055327
39101,829.402244214406,565.849774504824,142.469668132415,104.532365627496
41029,864.058886414871,544.327501132277,353.715435327197,124.561792442139
12005,1500.68370910314,436.814644597571,1094.34047229416,497.49039835409
11004,924.949350668007,481.893223936164,538.280243725734,359.533097259953
96002,1414.19905628658,448.103694962643,1055.63905559905,404.632523046987
2002,1260.79519856423,467.021461223247,884.852702738361,260.121380237803
90003,3236.96326871933,427.032585980599,2967.95478470401,756.147577548913
3003,2000.76748092531,451.816609810744,1561.13458600759,351.195657645774
4005,2279.14536920524,436.291890277668,1811.90141946167,444.515867791678
93001,2792.56901424769,436.445952847575,2455.14910332931,626.135865644001
79004,1693.17628502089,499.940184858017,1279.37965717241,378.155473293233
79002,1515.83480283594,484.515331609275,1116.84045922193,407.544444022102
81004,1449.26006788422,530.543613422423,951.402544186439,297.341015834272
77004,1274.81696325478,520.694704664044,792.034743529242,222.035940505043
81002,1867.59002206558,502.45442595147,1353.0208355921,362.749139191263
78004,1530.57396171016,502.652253602599,1179.31408188061,304.759183460721
85003,3038.95012576456,444.911937725516,2335.35209084925,382.430048133892
84022,1412.27375978788,489.183852366289,945.430605045949,365.277408172494
83006,1314.8117400316,494.306135766819,879.655296909079,250.571666750934
83010,1462.89448320677,494.407296869392,1052.07247357766,290.199215858202
18001,1459.59228721069,478.049967594706,1045.84623893318,426.890681745678
20007,799.758106631414,480.148427595318,380.796432945853,206.1405280268
17005,1035.30134304697,500.237233291487,668.844034617846,263.201244804176
8009,1029.14235548606,439.344690961458,704.026361584228,289.707107959329
8004,1127.00379413119,431.5233068751,845.047284398244,437.253586275042
8013,1370.40818772955,424.032816867433,1045.20834390288,483.840963640453
21006,1210.82354872678,481.014587616733,784.794453875909,367.744905241826
21017,1827.12348764642,495.339380659661,1595.28865940557,512.698239998553
21023,683.493512206153,524.505941707078,283.688812748007,85.1077461803876
21024,927.072847845528,493.829629433698,546.832650313252,218.765668061838
15025,1226.32590461603,448.940705435561,948.19618153128,420.281442413392
15023,1460.08776537958,458.989161361802,1058.13715591746,412.650997202793
13004,1293.25146799653,457.447360389689,1001.16820234946,509.033833777918
12001,1154.3161447318,433.327720038385,870.290576571991,432.951948513812
